시군구명,행정동명,예측_폐업률,위험등급,리스크_이유,집객시설_수,카페밀도지수,유동인구수,유사업종비율,위도,경도
강서구,방화1동,5.515,주의,유사 업종 경쟁 치열,88.6,1.015625,34775.28091674242,1.6851851851851851,37.56959075051948,126.81619968946015
강서구,방화2동,2.3925,안전,카페 밀도 높음,62.0,1.0952380952380953,25646.892777348483,1.3529411764705883,37.568533545589446,126.80733288226564
강서구,방화3동,3.255,안전,"배후 유동인구 부족, 집객 시설 인프라 부족",40.5,0.6024096385542169,15011.971018636365,1.3333333333333333,37.57755587894509,126.81331060660037
강서구,염창동,3.7525,안전,"카페 밀도 높음, 집객 시설 인프라 부족",54.0,1.3454545454545455,30094.364525454548,1.429951690821256,37.55188157579306,126.87118450946798
강서구,우장산동,4.01875,안전,유사 업종 경쟁 치열,96.0,0.5979381443298969,35761.62766295455,1.6111111111111112,37.550298002535115,126.83995627299508
강서구,화곡1동,6.21625,주의,상권 경쟁 강도 높음,141.0,0.6126760563380281,45351.788452727276,1.4262295081967213,37.53373506479122,126.84110299474982
강서구,화곡2동,3.47125,안전,배후 유동인구 부족,119.5,0.11618257261410789,13069.120221287878,1.018181818181818,37.531692497281824,126.85460541283443
강서구,화곡3동,5.26,주의,유사 업종 경쟁 치열,196.0,0.22842639593908629,18326.867976439393,1.5126050420168067,37.54390414557328,126.83601963016339
강서구,화곡4동,3.705,안전,배후 유동인구 부족,111.0,0.3392857142857143,14090.151108257576,1.345132743362832,37.533194036260355,126.86041353493697
강서구,화곡6동,5.5,주의,"카페 밀도 높음, 집객 시설 인프라 부족",48.2,1.1178861788617886,20079.285068787878,1.2021857923497268,37.552232803621756,126.85083197812666
강서구,화곡8동,5.26625,주의,유사 업종 경쟁 치열,155.0,0.28205128205128205,45340.481134166665,1.76,37.53281905358474,126.84801539680583
강서구,화곡본동,6.955,위험,상권 경쟁 강도 높음,139.5,0.24199288256227758,26644.28673560606,1.1724137931034482,37.54351080699192,126.84547471805848
관악구,낙성대동,3.00375,안전,수요 대비 과포화,144.0,0.5862068965517241,25375.905973636363,1.1643835616438356,37.47830922261069,126.95593913300303
관악구,난곡동,7.60125,위험,배후 유동인구 부족,88.33333333333333,0.17910447761194032,16287.206519469697,1.3061224489795917,37.47152590565717,126.92029138047685
관악구,난향동,2.18,안전,"배후 유동인구 부족, 집객 시설 인프라 부족",39.0,0.225,9757.146388560606,1.0,37.46260175306293,126.9187010559858
관악구,남현동,5.535,주의,상권 경쟁 강도 높음,109.0,0.3,22718.61777280303,1.064516129032258,37.4750093943253,126.97878641989983
관악구,대학동,4.185,안전,"카페 밀도 높음, 유사 업종 경쟁 치열",73.0,1.1216216216216217,34088.03810015151,1.7945945945945947,37.46856886651175,126.93749088008238
관악구,미성동,3.52125,안전,상권 경쟁 강도 높음,92.0,0.41935483870967744,20149.533470530303,1.3565217391304347,37.47774369372477,126.91537389582943
관악구,보라매동,4.73,안전,배후 유동인구 부족,73.33333333333333,0.6457399103139014,16057.429686515152,1.3241379310344827,37.489756617546284,126.93006641463195
관악구,삼성동,15.3275,위험,집객 시설 인프라 부족,47.25,0.14507772020725387,18947.498340151516,0.9032258064516129,37.469153875715214,126.93148682982874
관악구,서림동,4.369375,안전,배후 유동인구 부족,69.66666666666667,0.410377358490566,16949.423290833332,0.8854961832061069,37.47351401346465,126.93724041539625
관악구,서원동,5.83125,주의,상권 경쟁 강도 높음,72.5,0.6394557823129252,19485.35011507576,1.3623188405797102,37.48209374925305,126.93091710106856
관악구,성현동,5.171875,주의,집객 시설 인프라 부족,55.5,0.3893805309734513,20993.66676757576,0.8543689320388349,37.488138981109344,126.95097366588216
관악구,신림동,6.58875,위험,상권 경쟁 강도 높음,178.5,0.4233983286908078,28895.341910606057,1.345132743362832,37.48615630034507,126.928808799495
관악구,신사동,5.06625,주의,상권 경쟁 강도 높음,69.0,0.6571428571428571,19736.40023969697,0.42298850574712643,37.48531128218184,126.91773177084464
관악구,신원동,5.84,주의,"배후 유동인구 부족, 집객 시설 인프라 부족",53.0,0.5925925925925926,14855.081621287878,1.2673267326732673,37.48099216694433,126.92718401425697
관악구,은천동,5.355,주의,상권 경쟁 강도 높음,70.0,0.7464788732394366,26840.701359772727,1.3417721518987342,37.48490861225139,126.94202338083707
관악구,인헌동,4.705625,안전,상권 경쟁 강도 높음,95.5,0.44559585492227977,21946.69199,1.131578947368421,37.474651118825314,126.96541606003733
관악구,조원동,4.75125,안전,상권 경쟁 강도 높음,88.66666666666667,0.6356877323420074,32929.88558462121,1.1875,37.482753120804155,126.90747697615129
관악구,중앙동,4.58375,안전,"수요 대비 과포화, 배후 유동인구 부족",222.0,0.19730941704035873,12954.155198939394,1.2846715328467153,37.4837730955111,126.95086200359695
관악구,청룡동,5.665,주의,"카페 밀도 높음, 집객 시설 인프라 부족",47.666666666666664,1.6849315068493151,37342.829680984854,1.4577777777777778,37.48047426413163,126.94633976118878
관악구,청림동,6.7775,위험,"배후 유동인구 부족, 집객 시설 인프라 부족",57.0,0.1724137931034483,11895.988202727272,0.975609756097561,37.488769972711545,126.95869937932534
관악구,행운동,3.8125,안전,상권 경쟁 강도 높음,98.0,0.6868686868686869,24663.696437803028,1.4166666666666667,37.481201800429744,126.95847141875535
광진구,광장동,3.52375,안전,"카페 밀도 높음, 집객 시설 인프라 부족",40.333333333333336,1.4032258064516128,35231.50132833333,1.2210526315789474,37.5463468790398,127.10412839301269
광진구,구의1동,3.78375,안전,수요 대비 과포화,66.33333333333333,0.9504950495049506,21194.38568621212,1.2864321608040201,37.540334994513316,127.0860662500288
광진구,구의2동,4.77125,안전,"수요 대비 과포화, 유사 업종 경쟁 치열",58.5,1.0420168067226891,18725.959554621215,1.5121951219512195,37.55007299530512,127.09058461827058
광진구,구의3동,3.695,안전,"카페 밀도 높음, 유사 업종 경쟁 치열",64.5,1.1603053435114503,28707.96590287879,1.4901960784313726,37.537522938446095,127.09412206124416
광진구,군자동,5.3725,주의,"카페 밀도 높음, 집객 시설 인프라 부족",58.0,1.1864406779661016,23670.88500901515,1.1666666666666667,37.5535601855019,127.0740109491848
광진구,능동,2.71625,안전,배후 유동인구 부족,66.0,0.5671641791044776,14340.210436515152,1.4476190476190476,37.55452674048997,127.0815211208964
광진구,자양1동,3.340625,안전,상권 경쟁 강도 높음,106.0,0.4392523364485981,22888.605555075756,1.0561797752808988,37.53525912363605,127.08071564541835
광진구,자양2동,4.73125,안전,유사 업종 경쟁 치열,61.25,0.8674698795180723,23273.91586083333,1.565217391304348,37.532070523461336,127.08242456197766
광진구,자양3동,5.27625,주의,유사 업종 경쟁 치열,60.5,1.024390243902439,25255.15422613636,1.5,37.53536744670055,127.07217278615529
광진구,자양4동,5.17125,주의,상권 경쟁 강도 높음,121.0,0.6557377049180327,27121.126632424242,1.103448275862069,37.537521418029705,127.06600535084503
광진구,중곡1동,5.25875,주의,"수요 대비 과포화, 배후 유동인구 부족",65.66666666666667,0.705,14607.974956060607,1.0053475935828877,37.5616973212019,127.07919055545676
광진구,중곡2동,7.420625,위험,배후 유동인구 부족,92.33333333333333,0.43928571428571433,18196.658099848482,1.0718954248366013,37.558718467753565,127.08392751121964
광진구,중곡3동,2.99,안전,"수요 대비 과포화, 배후 유동인구 부족",117.0,0.3813559322033898,13676.942101590908,1.4516129032258065,37.56769827329371,127.08253888750916
광진구,중곡4동,7.44,위험,상권 경쟁 강도 높음,83.0,0.5,23558.58094621212,1.263157894736842,37.558097826733096,127.08963835438705
광진구,화양동,4.95,안전,"카페 밀도 매우 높음, 수요 대비 과포화, 집객 시설 인프라 부족",56.5,2.9043478260869566,38402.453937499995,1.1302876480541455,37.54401621580648,127.070525521412
구로구,가리봉동,4.1075,안전,배후 유동인구 부족,134.5,0.08856088560885608,11034.248204621214,1.1428571428571428,37.48228530969146,126.88844527602656
구로구,개봉1동,4.975,안전,유사 업종 경쟁 치열,94.66666666666667,0.554006968641115,26806.227321590908,1.4722222222222223,37.500025238431306,126.85104192497131
구로구,개봉2동,3.20125,안전,유사 업종 경쟁 치열,81.0,0.47560975609756095,21838.8827725,1.8571428571428572,37.492185259720266,126.85645130372525
구로구,개봉3동,2.76375,안전,상권 경쟁 강도 높음,78.33333333333333,0.3907563025210084,18802.5180230303,1.3191489361702127,37.486986500829886,126.85499199530331
구로구,고척1동,2.02625,안전,집객 시설 인프라 부족,57.75,0.851063829787234,23720.0028144697,1.408450704225352,37.500662363011806,126.86302296938035
구로구,고척2동,3.27,안전,배후 유동인구 부족,91.75,0.39892183288409705,14823.779518939395,1.4095238095238096,37.50433903916148,126.8541853098781
구로구,구로1동,3.03625,안전,상권 경쟁 강도 높음,102.38461538461539,0.17410714285714285,32721.158805454546,1.180327868852459,37.493907799385184,126.87473981066132
구로구,구로2동,4.9825,안전,상권 경쟁 강도 높음,100.4,0.5424063116370809,32721.158805454546,1.3253012048192772,37.49683115926383,126.88187752056723
구로구,구로3동,4.460625,안전,"카페 밀도 매우 높음, 수요 대비 과포화, 유사 업종 경쟁 치열",61.5,2.688,41404.41812128788,1.7364341085271318,37.48428303484645,126.89569753687961
구로구,구로4동,3.0325,안전,"배후 유동인구 부족, 유사 업종 경쟁 치열",144.66666666666666,0.2951945080091533,16484.018371742426,1.6862745098039216,37.490702761840296,126.88899167709124
구로구,구로5동,3.36125,안전,"수요 대비 과포화, 유사 업종 경쟁 치열",90.66666666666667,1.0581818181818181,32320.871564545454,1.552,37.50312151605802,126.88880293014911
구로구,수궁동,1.0,안전,"유사 업종 경쟁 치열, 집객 시설 인프라 부족",53.833333333333336,0.5106382978723404,18475.231706363636,2.382978723404255,37.49450974151878,126.82758442101405
구로구,신도림동,5.35625,주의,상권 경쟁 강도 높음,66.0,0.9402985074626866,30804.242341439392,1.2,37.5080916855976,126.8838667349461
구로구,오류1동,7.11625,위험,유사 업종 경쟁 치열,82.0,0.37349397590361444,18820.253287272728,1.9076923076923078,37.49614858655996,126.84300679566495
구로구,오류2동,5.22,주의,유사 업종 경쟁 치열,76.66666666666667,0.4763948497854077,49693.59785310606,1.922077922077922,37.488830988189676,126.8401101489487
금천구,가산동,4.46375,안전,"카페 밀도 매우 높음, 수요 대비 과포화 심함, 유사 업종 경쟁 치열",79.5,4.024844720496894,59060.45294492424,1.5558223289315727,37.477508477788916,126.88378374192054
금천구,독산1동,4.00875,안전,"카페 밀도 높음, 유사 업종 경쟁 치열, 집객 시설 인프라 부족",50.0,2.0392156862745097,40514.364707727276,1.8571428571428572,37.467307825094345,126.89469786750277
금천구,독산2동,1.56125,안전,"수요 대비 과포화, 배후 유동인구 부족, 유사 업종 경쟁 치열",72.33333333333333,0.5045454545454546,11343.200740378787,2.0555555555555554,37.463964570725025,126.90137056901226
금천구,독산3동,5.02625,주의,배후 유동인구 부족,86.66666666666667,0.4220532319391635,15827.97917939394,1.1935483870967742,37.47577584186709,126.90285035593364
금천구,독산4동,4.015,안전,배후 유동인구 부족,117.5,0.16033755274261605,11597.778185757576,1.0857142857142856,37.46914687063336,126.90163163869946
금천구,시흥1동,2.225,안전,"수요 대비 과포화, 유사 업종 경쟁 치열",95.42857142857143,0.8814814814814814,25190.947706060604,1.7989417989417988,37.45373409823864,126.90182915768547
금천구,시흥2동,4.2825,안전,"배후 유동인구 부족, 유사 업종 경쟁 치열",92.0,0.15053763440860216,14067.503991969697,2.0,37.45044645423369,126.91556652248192
금천구,시흥3동,4.50125,안전,"배후 유동인구 부족, 집객 시설 인프라 부족",35.333333333333336,0.4403669724770642,9567.857112424243,1.2075471698113207,37.440949836844624,126.90354594440096
금천구,시흥4동,2.7425,안전,배후 유동인구 부족,93.0,0.10638297872340426,10008.145724924241,1.0,37.4594498691564,126.90682523561968
금천구,시흥5동,7.04875,위험,배후 유동인구 부족,94.33333333333333,0.27272727272727276,10653.078287424243,1.4444444444444444,37.4507214462716,126.90852981625271
노원구,공릉1동,3.79375,안전,수요 대비 과포화,113.0,1.0789473684210527,38059.97405492424,1.2148148148148148,37.622891877357894,127.0745045510227
노원구,공릉2동,5.8825,주의,"카페 밀도 높음, 집객 시설 인프라 부족",44.333333333333336,2.0735294117647056,46988.88902333333,1.2876712328767124,37.62573467585032,127.08173407167412
노원구,상계10동,6.16125,주의,"배후 유동인구 부족, 유사 업종 경쟁 치열",86.0,0.1724137931034483,12904.931933560607,1.5,37.65855140676638,127.06050785390927
노원구,상계1동,4.50875,안전,유사 업종 경쟁 치열,102.33333333333333,0.6193548387096774,31791.193302272728,1.514792899408284,37.676739008695726,127.05516655468224
노원구,상계2동,4.445,안전,수요 대비 과포화,123.0,0.8306451612903226,27168.758716287877,1.4558303886925794,37.656832618336956,127.06479614921052
노원구,상계5동,5.2525,주의,배후 유동인구 부족,139.5,0.298932384341637,17051.913830681817,1.282442748091603,37.6626446464961,127.07007606008335
노원구,상계8동,6.4975,위험,유사 업종 경쟁 치열,114.75,0.10367170626349892,27168.758716287877,4.0,37.66577040093347,127.05618920455973
노원구,상계9동,4.57625,안전,유사 업종 경쟁 치열,114.75,0.11231101511879049,27168.758716287877,2.4761904761904763,37.66614224106693,127.06102064755096
노원구,월계1동,5.4225,주의,유사 업종 경쟁 치열,83.8,0.6721698113207547,19462.709768787878,1.9322033898305084,37.6200019596072,127.06086437854292
노원구,월계2동,6.485,위험,집객 시설 인프라 부족,44.0,0.5111111111111111,18587.187864545453,1.393939393939394,37.63055372106907,127.05318570744063
노원구,월계3동,3.616875,안전,상권 경쟁 강도 높음,77.16666666666667,0.42217484008528783,18587.187864545453,1.2,37.62392667460095,127.06390151089661
노원구,중계1동,3.32375,안전,"배후 유동인구 부족, 유사 업종 경쟁 치열",82.0,0.4578313253012048,14469.279519924243,3.234042553191489,37.65012341617618,127.0748859195374
노원구,중계4동,4.74875,안전,배후 유동인구 부족,82.0,0.39759036144578314,14469.279519924243,1.4042553191489362,37.65911052442998,127.0746414497368
노원구,중계본동,2.65625,안전,"카페 밀도 높음, 유사 업종 경쟁 치열, 집객 시설 인프라 부족",31.0,1.40625,18903.573927727273,1.6981132075471699,37.64964947132523,127.07920435715504
노원구,하계1동,2.925,안전,"유사 업종 경쟁 치열, 집객 시설 인프라 부족",51.5,0.780952380952381,23422.649069545456,1.490909090909091,37.637440852857615,127.07181399553735
노원구,하계2동,10.7625,위험,집객 시설 인프라 부족,51.5,0.09523809523809523,23422.649069545456,1.4285714285714286,37.635456980558764,127.06519009222488
도봉구,도봉1동,5.05875,주의,배후 유동인구 부족,79.0,0.575,16951.066935833336,1.251700680272109,37.67973812177581,127.04296791732756
도봉구,도봉2동,2.94,안전,상권 경쟁 강도 높음,75.5,0.49673202614379086,18540.508760151515,1.256198347107438,37.67730597343421,127.04713105262745
도봉구,방학1동,6.0,주의,유사 업종 경쟁 치열,79.5,0.7453416149068323,24865.19925121212,1.6783216783216783,37.665770660793314,127.04174115442163
도봉구,방학2동,4.2325,안전,"배후 유동인구 부족, 유사 업종 경쟁 치열",72.33333333333333,0.3954545454545455,10361.435439545456,1.7575757575757576,37.665965026748204,127.03468366861202
도봉구,방학3동,5.18,주의,"배후 유동인구 부족, 집객 시설 인프라 부족",35.0,0.6388888888888888,18016.603094848484,1.1794871794871795,37.66102979462662,127.02811446344555
도봉구,쌍문1동,5.0,주의,"배후 유동인구 부족, 집객 시설 인프라 부족",54.4,0.5956678700361011,15807.312589242425,1.2941176470588236,37.65236052298633,127.01910403352106
도봉구,쌍문2동,5.25,주의,"배후 유동인구 부족, 유사 업종 경쟁 치열",90.5,0.40437158469945356,16650.82936227273,1.510204081632653,37.65689167365747,127.03718409632361
도봉구,쌍문3동,3.9825,안전,"배후 유동인구 부족, 유사 업종 경쟁 치열, 집객 시설 인프라 부족",57.0,0.5517241379310345,16501.920681515152,1.8285714285714285,37.64786767648742,127.03216881902021
도봉구,쌍문4동,3.45125,안전,"배후 유동인구 부족, 집객 시설 인프라 부족",37.0,0.3157894736842105,12858.041417424243,1.170731707317073,37.657035481988075,127.03056162653168
도봉구,창1동,5.11875,주의,유사 업종 경쟁 치열,87.0,0.5227272727272727,18851.43162818182,1.8217821782178218,37.647865914334275,127.03787755474144
도봉구,창2동,4.64,안전,상권 경쟁 강도 높음,107.0,0.3148148148148148,29186.86521174242,1.3877551020408163,37.64321144164534,127.03826221132938
도봉구,창3동,2.6125,안전,배후 유동인구 부족,129.0,0.19230769230769232,10825.24141628788,0.9523809523809523,37.63698401152432,127.03996083694298
도봉구,창4동,1.2475,안전,"수요 대비 과포화, 배후 유동인구 부족, 유사 업종 경쟁 치열",91.16666666666667,0.41229656419529837,10825.24141628788,2.054054054054054,37.65329172418925,127.04970328145329
도봉구,창5동,5.3425,주의,"배후 유동인구 부족, 유사 업종 경쟁 치열",74.66666666666667,0.6211453744493391,17120.6426475,1.7570093457943925,37.65441879285292,127.04370002689221
동대문구,답십리1동,4.75875,안전,상권 경쟁 강도 높음,79.66666666666667,0.6074380165289256,23207.19382969697,1.4306569343065694,37.57087274076495,127.05337835262279
동대문구,답십리2동,3.00625,안전,유사 업종 경쟁 치열,66.0,0.5373134328358209,21148.848571742426,1.8461538461538463,37.569215697999766,127.05947908415332
동대문구,이문1동,4.51875,안전,상권 경쟁 강도 높음,84.33333333333333,0.80859375,34081.62586856061,1.3398058252427185,37.596020287829674,127.06031975450207
동대문구,이문2동,5.40375,주의,유사 업종 경쟁 치열,84.33333333333333,0.2578125,34081.62586856061,1.4915254237288136,37.60264608496679,127.06511272612416
동대문구,장안1동,6.075,주의,상권 경쟁 강도 높음,102.33333333333333,0.8903225806451613,34229.31307272727,1.420849420849421,37.56621962321555,127.06692341692838
동대문구,장안2동,6.245,주의,상권 경쟁 강도 높음,83.25,0.8545994065281899,29284.662870984845,1.4257425742574257,37.574719246388995,127.07144484664602
동대문구,전농1동,5.47875,주의,"카페 밀도 높음, 집객 시설 인프라 부족",52.166666666666664,1.5047021943573669,35571.17563075757,1.3617021276595744,37.57974346100581,127.05051326110744
동대문구,전농2동,9.02625,위험,배후 유동인구 부족,73.0,0.24324324324324326,14508.743829242425,1.0285714285714285,37.5785251141709,127.06010835472404
동대문구,제기동,4.01375,안전,카페 밀도 높음,62.0,1.2380952380952381,30505.301037803034,1.01628664495114,37.58220420491857,127.03808512389367
동대문구,청량리동,2.41875,안전,집객 시설 인프라 부족,45.75,0.9411764705882353,19068.916065757574,1.1972789115646258,37.5841236917968,127.04570739035533
동대문구,회기동,3.55,안전,"카페 밀도 높음, 수요 대비 과포화 심함, 배후 유동인구 부족",78.0,1.1518987341772151,17845.325737348485,1.1063829787234043,37.59183868371975,127.05279051891854
동대문구,휘경1동,7.315,위험,집객 시설 인프라 부족,55.333333333333336,0.5857988165680473,18902.888773863637,1.346938775510204,37.59110118096981,127.06007922599174
